#	size	system	user time	system time	wall clock time
15882	ceno	153.74	15.04	10.86	1339612
15882	sp1	195.87	14.38	10.37	4752532
16129	ceno	160.89	13.89	11.55	1336808
16129	sp1	195.13	17.50	10.69	4743760
16267	ceno	161.29	12.76	10.83	1345488
16267	sp1	192.95	17.97	10.37	4716804
16461	ceno	171.69	14.02	11.65	1479152
16461	sp1	197.12	17.92	10.91	4714024
16469	ceno	165.13	13.50	11.36	1478144
16469	sp1	194.23	21.06	10.9	4684996
16627	ceno	168.05	12.60	10.99	1493700
16627	sp1	192.25	20.12	10.84	4696132
16894	ceno	169.35	12.42	11	1496516
16894	sp1	192.91	22.64	10.66	4712020
16952	ceno	173.50	13.38	11.16	1493772
16952	sp1	193.62	18.71	10.77	4693896
16960	ceno	163.94	13.23	11.44	1478716
16960	sp1	194.48	21.70	10.5	4691840
17171	ceno	165.63	14.10	11.56	1482224
17171	sp1	192.64	21.27	10.57	4703048
17203	ceno	167.00	13.58	11.72	1464888
17203	sp1	199.24	17.26	10.53	4691200
17550	ceno	175.80	12.66	11.3	1485596
17550	sp1	193.22	21.75	10.78	4689912
17917	ceno	168.49	14.13	11.24	1476076
17917	sp1	197.59	21.03	10.55	4680280
18199	ceno	165.79	12.37	12.08	1483664
18199	sp1	194.87	19.81	11.01	4717472
18252	ceno	165.75	14.50	11.3	1492352
18252	sp1	191.61	21.50	10.83	4718428
18389	ceno	165.84	14.26	11.68	1492184
18389	sp1	193.87	18.49	10.52	4688644
18517	ceno	164.27	14.90	11.16	1480440
18517	sp1	195.45	20.43	10.56	4671696
18740	ceno	175.67	14.00	11.09	1495276
18740	sp1	198.44	17.69	10.69	4677096
18976	ceno	167.83	13.64	10.93	1472276
18976	sp1	194.55	21.18	10.63	4690256
19126	ceno	171.51	10.21	11.61	1467704
19126	sp1	193.09	19.68	10.48	4730924
19189	ceno	168.68	13.24	11.15	1487504
19189	sp1	195.32	21.34	11.46	4703324
19369	ceno	171.49	14.17	11.34	1469412
19369	sp1	193.41	21.73	10.93	4685976
19805	ceno	170.47	13.99	11.23	1446876
19805	sp1	197.14	21.12	10.57	4676800
20269	ceno	169.85	14.78	11.56	1495508
20269	sp1	195.51	22.91	10.7	4676280
20277	ceno	168.99	14.56	11.62	1475652
20277	sp1	196.54	23.35	10.62	4701064
20476	ceno	178.51	14.99	11.15	1468060
20476	sp1	197.66	18.06	10.85	4720696
20780	ceno	169.80	15.50	10.99	1490852
20780	sp1	194.27	20.57	10.87	4687304
20868	ceno	168.69	10.93	10.95	1443036
20868	sp1	194.44	23.00	10.74	4726036
20945	ceno	164.95	15.29	11.02	1479312
20945	sp1	196.10	20.17	10.42	4692564
21069	ceno	172.34	13.19	11.63	1455280
21069	sp1	196.48	20.42	10.8	4709420
21174	ceno	169.51	13.14	10.9	1469944
21174	sp1	199.22	21.90	10.47	4717380
21197	ceno	172.08	12.34	11.59	1482916
21197	sp1	196.87	20.46	10.97	4679840
21286	ceno	169.74	14.50	11.7	1472880
21286	sp1	198.04	18.41	10.35	4712020
21554	ceno	167.84	15.87	11.8	1485924
21554	sp1	193.73	22.45	10.58	4690396
21806	ceno	168.24	16.37	11.69	1463368
21806	sp1	198.47	19.01	10.77	4666624
22087	ceno	171.39	12.96	11.8	1487756
22087	sp1	195.11	20.58	10.89	4721884
22116	ceno	176.44	17.58	11.17	1475868
22116	sp1	191.33	23.62	10.48	4718832
22174	ceno	168.26	15.64	11.06	1472336
22174	sp1	198.21	20.34	10.96	4707936
22239	ceno	175.22	13.34	11.4	1479380
22239	sp1	197.69	18.76	10.65	4707264
22313	ceno	176.55	15.50	11.7	1479676
22313	sp1	193.11	20.19	10.39	4658220
22347	ceno	167.94	13.87	11.69	1493868
22347	sp1	198.24	17.63	10.61	4678680
22648	ceno	176.15	14.09	11.7	1472100
22648	sp1	196.90	20.38	10.9	4695800
22815	ceno	164.67	14.28	11.27	1452460
22815	sp1	194.77	16.06	10.48	4696520
22942	ceno	170.05	15.17	11.09	1490472
22942	sp1	198.89	20.52	11.1	4698592
22964	ceno	172.96	14.24	11.63	1476660
22964	sp1	196.78	19.13	10.56	4697000
22970	ceno	167.53	13.81	10.98	1470824
22970	sp1	194.82	21.62	10.92	4728140
23079	ceno	169.18	11.23	10.99	1477676
23079	sp1	199.75	19.29	10.37	4708708
23102	ceno	176.72	13.25	11.01	1488272
23102	sp1	194.27	17.40	10.57	4698644
23638	ceno	174.04	12.87	11.16	1483896
23638	sp1	198.23	17.35	10.46	4709968
23952	ceno	168.56	13.39	11.52	1475868
23952	sp1	196.41	19.52	10.74	4687676
24157	ceno	173.30	11.97	11.7	1496156
24157	sp1	193.03	19.94	10.68	4729692
24283	ceno	171.65	13.71	11.81	1464228
24283	sp1	195.64	19.55	10.35	4650132
24686	ceno	165.98	15.01	11.04	1460340
24686	sp1	197.11	18.66	10.72	4715952
24690	ceno	170.07	14.11	11.27	1477068
24690	sp1	192.12	20.94	10.78	4694088
24797	ceno	171.60	13.26	12.46	1486096
24797	sp1	196.99	24.20	10.54	4687276
24859	ceno	172.99	15.87	11.66	1488044
24859	sp1	196.17	21.42	11	4708276
25244	ceno	167.68	13.45	11.18	1480104
25244	sp1	194.62	21.11	10.87	4691524
25682	ceno	169.41	14.17	11.03	1456188
25682	sp1	224.11	17.41	11.54	5196988
25759	ceno	166.15	14.54	11.12	1489216
25759	sp1	226.26	25.17	11.47	5228212
25770	ceno	170.68	13.79	11.05	1431564
25770	sp1	227.30	22.01	11.77	5222376
26021	ceno	173.03	14.41	11.01	1461244
26021	sp1	227.44	18.51	11.91	5291132
26166	ceno	167.41	14.70	11.06	1485216
26166	sp1	228.42	19.51	11.39	5274064
26700	ceno	166.79	13.83	10.95	1469512
26700	sp1	230.04	22.72	11.7	5197344
26963	ceno	168.94	13.10	11.71	1474264
26963	sp1	228.58	20.29	11.5	5263788
